"","B cells naive","B cells memory","Plasma cells","T cells CD8","T cells CD4 naive","T cells CD4 memory resting","T cells CD4 memory activated","T cells follicular helper","T cells regulatory (Tregs)","T cells gamma delta","NK cells resting","NK cells activated","Monocytes","Macrophages M0","Macrophages M1","Macrophages M2","Dendritic cells resting","Dendritic cells activated","Mast cells resting","Mast cells activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE"
"TCGA-D7-8578-01A",0.111509552930533,0,0.0758321928666502,0.161882579752648,0,0.154088789775613,0.0299729662815061,0.0280957526087616,0.0600863801538045,0,0,0.0305570441634821,0.00192900411492484,0.045466546304232,0.0359392016539822,0.143060513833483,0.0294835279726694,0.0203290958609001,0.063701167248784,0,0,0.00806568447802528,0,0.330172643108186,0.947622921754821
"TCGA-BR-6458-01A",0.0223605746393655,0.0238313084043227,0.0470853212296777,0.150308585961439,0,0.145470517976338,0.0617417251266519,0.0441533414919772,0.0332314795213324,0,0,0.0123783444415303,0.016556935463593,0.113486045285302,0.10176136859912,0.138228488813911,0.0548956886736934,0,0.034510274371746,0,0,0,0,0.512217846516312,0.863273436388193
"TCGA-VQ-A8PB-01A",0,0.0354531298561506,0.0882601553627806,0.181869052963054,0,0.0938505130173851,0.00513795067633268,0.0580364448074729,0,0,0.0532342646668703,0,0.0258875745171502,0.148793102634838,0.0513891544811284,0.0513061965615668,0,0.0518634986805951,0,0.120023651710395,0.00834272825242947,0.026552581811851,0,0.415283733255917,0.908934820345859
"TCGA-D7-6822-01A",0,0,0,0.154068094743202,0,0.222297963896224,0.0598343125359115,0.0286963386572674,0.00252673235550181,0,0.0242647164010632,0.0211677156011853,0.00337822591203832,0.0611798215959068,0.0897608200239407,0.105827728557204,0.0662681347118324,0.0360188345900226,0.0273406121758635,0,0,0.0973699482428369,0,0.318088107525485,0.955802006457162
"TCGA-BR-8284-01A",0.0383344101255846,0.0183742227331967,0.0536283616870923,0.225693395339352,0,0.116159566167892,0.0673649237176795,0.00912222506518878,0,0,0,0.072180891688202,0.0237583182049137,0.0228617346417562,0.0719174960480021,0.170067390326765,0.0288074046685423,0.0212187907826355,0.0605108688031972,0,0,0,0,0.517958973473063,0.859420860157536
"TCGA-BR-8381-01A",0.0515554491304716,0.00159332146430954,0.136337292511516,0.191005087463147,0,0.0830638271149302,0.0909453078585611,0.0412655651935474,0.0512320884118662,0,0,0.000815275997644268,0.00555487150865004,0.100707759589117,0.0735799918145792,0.112437798831252,0.0107905934771196,0.0246717167218684,0.0244440529114197,0,0,0,0,0.589835694354748,0.822604798920995
"TCGA-BR-4191-01A",0.043211577079998,0.0374263895445869,0.0497281618081678,0.0399968751145107,0,0.17523139271133,0.086983411996162,0,0,0,0.0249752299411577,0,0.0199378354528358,0.013718383076912,0.0616229337246205,0.146249805429131,0.151884032822056,0.0279432962281911,0.0497089695244729,0,0.0465514936020094,0.024830211943858,0,0.573648174891743,0.845823553632334
"TCGA-MX-A666-01A",0.247481195814604,0.0243037805138368,0.0836910513149855,0.0458829712750378,0,0.208701518063455,0.0564518036000841,0.0530282535800171,0.0324731055585374,0,0.00988716351038399,0,0,0.0362827019554427,0.008058057675941,0.0574531339077944,0.0147390382799796,0.0453080819327346,0.0624789917621608,0.0137791512550049,0,0,0,0.490521278889412,0.870763434741043
"TCGA-CD-A486-01A",0.0353908560495725,0,0.115270509637145,0.0890742040798851,0,0.0780139999908288,0.00670992688809514,0.0441357924893018,0.0644136195950296,0,0,0.0527609701558582,0,0.15618187825155,0.0587337789399262,0.209525393710298,0,0.0409363378800582,0.00894465995256322,0,0,0.0399080723798877,0,0.379567230811519,0.92548690414769
"TCGA-BR-8077-01A",0.0229896468588893,0.0104621711779841,0.113029631056217,0.138509531574256,0,0.148122021747058,0.0759619030073156,0,0.0397259147429152,0,0,0.0268675667501882,0.0160243817304087,0.0713709703081627,0.0762449715207068,0.0916761756377858,0.0818956982255329,0.0253565891459646,0.0403153770217714,0,0.00858912477979469,0.0128583247150502,0,0.517038026456025,0.863376910092497
"TCGA-MX-A663-01A",0.155840459559005,0,0.0163610923782599,0.105716573173184,0,0.168407584649313,0,0.0414470558113192,0.0457977236040993,0,0,0.017090199486487,0.0108329916146679,0.120002292408658,0.0726382035881189,0.125908943157056,0.0244115887040515,0,0.0494547754614248,0.0408041684928264,0,0.00528634791152895,0,0.331369468407942,0.947068420663526
"TCGA-R5-A7O7-01A",0.0828409380241203,0,0.130413881651375,0.0106110443611125,0,0.311823342073912,0.0843296130296669,0,0.0108415529542841,0,0.0621602085994947,0,0.0102668597933822,0.0162903790939438,0.0451941435640442,0.0180109253435685,0,0.0559638155955904,0,0.113080790308045,0,0.0481725056074606,0,0.481228672641956,0.876723770505955
"TCGA-VQ-A8DZ-01A",0.0527328998087905,0,0.0956300936978544,0.108731108984616,0,0.13921108688133,0.0683422555511298,0,0.00724817764581946,0,0,0.0260506887954672,0,0.18521524054378,0.0482807188669643,0.127309290549166,0.00125858975859244,0.0075903462573655,0.0781353649942894,0,0,0.0542641376648353,0,0.286681896064672,0.964231186312242
"TCGA-BR-A44T-01A",0.267152996338984,0,0.012092311793965,0.124015560208946,0,0.168460267004275,0.0518496714990781,0.0142420168708677,0.0539060585105887,0.016744746014011,0,0.0191595813812031,0.00762287484358662,0.0441975702670393,0.0612037287239958,0.0882054780145619,0.0199271043206945,0.0113785840966314,0.0398414501115721,0,0,0,0,0.651083500870356,0.780095834416947
"TCGA-HU-A4H6-01A",0.0993153449249955,0.0973377892352943,0.112976278025511,0.150217824228322,0,0.123537170810372,0.0743801367076806,0.00217392125513698,0.00762759951666495,0,0,0,0.0144299520403386,0.0532534249748617,0.0473706454063992,0.0479196974838336,0,0.0564773075496605,0.0229784795715215,0.0316616061158045,0,0.0583428221536021,0,0.520231254696549,0.856888431515866
"TCGA-BR-A4CS-01A",0,0,0.0682387070651301,0.0347035289466823,0,0.180230953230814,0.153258858098871,0,0,0,0,0.00887184735644774,0.0361622270234488,0.186266161825668,0.035199099017367,0.100008922986038,0,0.0779725609349967,0,0.0226780634353084,0,0.0964090700792289,0,0.363546676730901,0.932118249521571
"TCGA-CG-4438-01A",0,0.0268888479062069,0.036928821425698,0.109015403931116,0,0.135009396505589,0.13296912884488,0.0373612871403457,0,0.044183052697291,0,0,0,0.110492416283866,0.10334819753502,0.2004169462159,0,0,0.0361913386532984,0,0.00937023758500283,0.017824925275787,0,0.486477593082877,0.875989493528687
"TCGA-RD-A7BW-01A",0.0129032505436433,0.0138207017654827,0.0111426140210118,0.29301162075253,0,0.140698953039657,0.0491958172861652,0.0108125033149054,0.025739744605737,0,0,0.0534352429824402,0.0249889821824208,0,0.0824625724998971,0.163076766620262,0.0432114981170781,0.0161825368715753,0.0582846220600662,0,0.0010325733371278,0,0,0.547274124715969,0.840155172947152
"TCGA-D7-8570-01A",0.0376715901383755,0.0100073505920177,0.116308190317334,0.108657375163638,0,0.0969914797408567,0.0624065487783599,0.00414494584589803,0.0256465314149159,0,0,0.0747779948340568,0,0.0711353763888565,0.0666750358002238,0.127692708454887,0.11385690263468,0.0152237248472366,0.0688042450486645,0,0,0,0,0.639511811136737,0.806172082877082
"TCGA-CG-5720-01A",0.00487294081397679,0.065025664349358,0.10303590302174,0.102677553556743,0,0.183013690617394,0,0,0.0243982824694577,0,0,0.0139896285254786,0.0706755605488269,0.0605047710923624,0.0406188677926221,0.102830790520267,0,0.0602951499504642,0.0354440981553525,0.0614129786017656,0,0.0712041199841916,0,0.475412794539928,0.882112837925596
"TCGA-D7-8579-01A",0,0.12400182668457,0.0966327821460876,0.14090299083068,0,0.134480985086186,0,0.00913869917642382,0,0,0,0,0.0461899992406229,0.0142053150815187,0.0278898017597205,0.0927812817464839,0.0139048728946065,0.0582431525545634,0.0205328415540017,0.0976257066158402,0.0619774682950015,0.0614922763336933,0,0.459113762944152,0.889205614032467
"TCGA-VQ-AA69-01A",0.0301026654794465,0,0.0268065168409736,0.216326429202989,0,0.070744124862066,0.131689053552369,0.0590842729822262,0,0,0.0927787138282292,0,0.0165956489400268,0.0524524603365017,0.0985541900759259,0.144509296005534,0.0109148824491985,0.00060284049694341,0,0.00228153857233248,0.0329755783890067,0.0135817879862313,0,0.299640975060022,0.964157155165226
"TCGA-IP-7968-01A",0.0780065506505361,0,0.0219430062463825,0.210968185422813,0,0.132389129227413,0.0491556327152953,0.0717139444990087,0.0346823572495115,0,0.00234658049841447,0.0258641491426844,0.0135461704822211,0.0871751886191434,0.079307462891305,0.100988686754256,0.0308408912767141,0.0148830200788642,0.0410204674594027,0,0,0.00516857678603392,0,0.357752308940714,0.936699536175521
"TCGA-BR-8371-01A",0.315780378787983,0,0.0132887977220764,0.105904570924405,0,0.218747889681223,0.0168084116157825,0,0.0892999904555652,0,0,0,0.00337697587063995,0.0283078805119073,0.0357149344548436,0.0862345862624336,0.0046348416481183,0.0370594357301419,0.0319065759710164,0,0.0129347303638645,0,0,0.527228290556838,0.849255527130318
"TCGA-KB-A93J-01A",0,0.0397688564424133,0.058213000345454,0.0635030810211471,0,0.142499155152528,0.0281048976400539,0.0112311078433457,0.0720820880398231,0.0131378729073558,0,0.0497356133846257,0,0.14863329490572,0.0994780378663015,0.181638340467595,0.0425728257347066,0.00138511459470729,0.0480167136542236,0,0,0,0,0.517415360725092,0.86072748275304
"TCGA-D7-A4YU-01A",0.0853811866591286,0,0.110352578280696,0.136125574315372,0,0.130354820779187,0.0920173146966776,0,0.0453240470329625,0,0,0.0233155731454807,0.0162012529677778,0.0255055079255889,0.09129951392137,0.128526951808974,0.0478607065726681,0.0144898510049441,0.0513355220389,0,0,0.00190959885027286,0,0.58914636405186,0.826690113902955
"TCGA-BR-6705-01A",0.0666905785505605,0.018789695785707,0.0877314597479254,0.14554814356176,0,0.155811972920283,0.0470491352528938,0,0.0615542063472543,0,0.0179917123955855,0,0.0244976701300003,0.0239400109153908,0.0650018288801586,0.134114826006005,0.0548744382608786,0.0213381525360957,0.0750661687095011,0,0,0,0,0.429096199973301,0.902898671001641
"TCGA-BR-6803-01A",0.109658477452149,0,0.118002621229108,0.203659606803479,0,0.185991455743801,0.0219205688471463,0,0.0457430290286912,0,0.00480275032450294,0.00563599512041045,0.00821401113701662,0.0171788061359343,0.0587587916303838,0.123712882535197,0.0434858929886484,0.00179436668110415,0.038624573475775,0,0.0128161708666523,0,0,0.533123032464794,0.849480092970025
"TCGA-D7-A6EX-01A",0.176734685230987,0,0.0841322284834437,0.0953634945076544,0,0.196355389347323,0.0342492131720828,0.0168334138410051,0.0705156492118045,0,0,0.0146642873206374,0.00764790871230382,0.00556724299044968,0.0666938829598654,0.100091535121157,0.0311215168197238,0,0.100029552281562,0,0,0,0,0.35145964021384,0.93965112932441
"TCGA-HU-A4G9-01A",0,0.0536515420992509,0.0404511904491393,0.00980682025195023,0,0.314253279847076,0.0170585694184912,0.0264080657450713,0,0.00262706431327864,0,0.0791030020164683,0,0.13323231371214,0.0782290810352242,0.0622415039463058,0,0.0390002711041244,0.0912700094933919,0,0,0.0526672865680877,0.11,0.104966243498301,1.04314724607164
"TCGA-BR-6564-01A",0.0586030397244935,0.000244158852653696,0.0350837512436668,0.18171393617436,0,0.193130330449715,0.0360404332028804,0.00956943624787909,0.0651291675523759,0,0.000684076587392849,0.00312275631216988,0.0530126918393997,0,0.0703395893054671,0.159406840816478,0.0455045929106365,0.0199874314600594,0.0684277673203726,0,0,0,0,0.436954366382696,0.89881287382649
"TCGA-D7-A4YX-01A",0.0407266701547733,0,0.0457823855034968,0.210041114539525,0,0.0916059514581713,0.100201403522252,0.0473968717138468,0.0344311415612108,0,0.00300788948291522,0.0182962182434039,0,0.0447478735072302,0.119825291036273,0.154911950106465,0.0175940448974738,0.0220825088836442,0.0358813682606812,0,0.00358425490000846,0.00988306222862795,0,0.485213464362377,0.874821560808772
"TCGA-CG-4441-01A",0.0722678085890244,0,0.113562627160852,0.067835619630008,0,0.169588794603238,0,0,0.0170211945450574,0,0,0.0364942395223425,0.0163323654592392,0.0916127697704588,0.0635414200439381,0.13293285257103,0.00119157037272766,0.0246278296759843,0,0.081372609919898,0,0.111618298136201,0,0.438674618717026,0.897922741977349
"TCGA-HU-A4GX-01A",0.0145461942365692,0.0283245671676996,0.160145638889637,0.211062257834878,0,0.023985354475185,0.107504779834793,0.0412203259939051,0.0417884728267014,0.0010490996736409,0,0.0735893788541078,0.00653363105185055,0,0.0722675439114996,0.121060915642679,0,0.0140855383884668,0.0671452708285771,0,0,0.0156910303898102,0,0.54336758230438,0.844238413833359
"TCGA-FP-7829-11A",0.0140928430119604,0,0,0,0,0.244818929868243,0,0,0.00122228913435289,0,9.36825109776272e-05,0,0.0612417374255512,0,0.0390236933697374,0.460301950484298,0.000298229398191698,0,0.165820649941672,0,0,0.0130859948550155,0,0.208505074297532,1.00526492719994
"TCGA-BR-8483-01A",0.10747209649048,0,0.121080711169083,0.138124138463951,0,0.0500545975716236,0.014810017618456,0.0512307312299606,0.0266498083279305,0,0,0.0568895913310078,0.0143713493171951,0.187530693282665,0.0861754097800709,0.0724175673344843,0.0183020480356377,0.00402240766927755,0.0508688323781769,0,0,0,0,0.296478302106633,0.964297013670394
"TCGA-VQ-A8PC-01A",0.0672016524974993,0.0505057092791838,0.115129702959078,0.0781898252725387,0,0.193505776722631,0.0367826303647402,0,0,0,0,0,0.0112064256266364,0.00783694094603829,0.0484292446184714,0.137083436616095,0.0637332481239404,0.0348127874902927,0.114134284243747,0,0.00777834104481122,0.0336699941942968,0,0.456413736808653,0.891624583686144
"TCGA-CD-8526-01A",0.0655251370813216,0.0180712564640646,0.097370759701293,0.14947453583853,0,0.181530362391517,0.0648946672040822,0.0102477690028251,0.00184244183359841,0,0,0.0364603697388157,0.0223875274187008,0.0432658222899235,0.0463358423427308,0.0995989593702011,0.0591167064536567,0.0765073057392823,0.0273705371294567,0,0,0,0,0.437038219997196,0.898928174341808
"TCGA-BR-8380-01A",0.0436088334506702,0.0736566845295398,0.0858079195677868,0.0723499794403731,0,0.227596501310252,0,0,0,0,0,0.0666583816354765,0.0597925963042014,0.0150616820426782,0.0797506289374457,0.154608741323238,0.0280487509314464,0,0.0665760170607566,0,0.0264832834661348,0,0,0.353851311303308,0.935897004769088
"TCGA-VQ-A8PQ-01A",0.217435706246414,0,0.0213924559573728,0.122619359284929,0,0.229129194845144,0.0542565423752108,0,0.086718332896577,0,0,0,0.00254866130726348,0.0528105485160862,0.055441199727741,0.105703460017258,0.00465433210066267,0.0318983890607198,0.015391817664621,0,0,0,0,0.616699978938535,0.800153642157249
"TCGA-BR-8291-01A",0.0297963332535835,0.00268465572415067,0.0580946817906706,0.155230285381489,0,0.099036481163185,0.00963712604866397,0.000289399138226838,0.0218302240694038,0.00835407431852418,0,0.0579488168148006,0.0401980876430567,0.0299219858645348,0.031525310084988,0.186733977950536,0.0893395219741144,0.0324055112646762,0.111219940732754,0,0.0325037326665256,0.00324985411611622,0,0.487970887227939,0.878902898509269
"TCGA-HU-A4GQ-01A",0.016282855970422,0,0.00415829999305273,0.112094305852905,0,0.144085869779006,0.0996571382214312,0.0473084386182859,0,0,0,0.067950923343512,0.014558887369702,0.0368015008416545,0.104312369725915,0.207859846634972,0,0.0532390856875699,0.08109725865054,0,0.00534110071588602,0.00525211859514695,0,0.358343917718812,0.935371846324593
"TCGA-IN-AB1X-11A",0,0.0796650950691132,0.0481816018054204,0,0,0.254391840921602,0,0.00674838824341176,0.00660774049512579,0,0.0770713321418871,0,0.0215526715491285,0,0.00603106329106346,0.098692258400002,0.192866099454143,0.0847952758572143,0.123396632771888,0,0,0,0.34,0.0733463446886146,1.04075672129203
"TCGA-BR-8081-01A",0.0466460731071148,0.0538491259566967,0.0686368278947771,0.116374723927686,0,0.132831560615398,0.0979318295336169,0.0351386662818659,0.0177184927295844,0,0,0.0206468690691708,0.00563268406028441,0.0906434730952646,0.0892143756417705,0.114647094380573,0.0510085978813541,0.0336996168003065,0.0232926814846406,0,0,0.00208730753989573,0,0.588397853677214,0.827814836485246
"TCGA-HU-A4H4-01A",0.0395034161782717,0.074917181274548,0.0530455535868038,0.109442074144799,0,0.0730705749804546,0.131132112300283,0.0660460642188177,0,0,0,0.0432055389320314,0.00262442886793751,0.064304685505475,0.0731239775284684,0.104596675189885,0,0.0912173423814953,0.0378189794190455,0,0,0.0359513954916834,0,0.56035026111664,0.841699306495334
"TCGA-VQ-A91K-01A",0,0.0252192882438462,0.0310368571808471,0.132702325702746,0,0.142500905660004,0.036825782723292,0.0195736822572558,0.000178700777144065,0,0,0.0625978644966363,0.0214591094863479,0.0484595808997945,0.0725876025913484,0.294058341462695,0.0108640943785662,0.0632704959753537,0.0370871363292902,0,0.00157823183483341,0,0,0.377252232909375,0.92638945163696
"TCGA-R5-A7ZE-01B",0.0660131236207754,0,0.00770158309714053,0.0534499401570383,0,0.148674475126006,0.0505365045632128,0.000469345008401775,0.0736012689677048,0,0,0.000433268324431646,0.0163322232545712,0.236824253921604,0,0,0.134261174302165,0.0822629600445547,0,0.0578126351954995,0,0.0716272444168943,0.01,0.160570751537503,1.02197117325802
"TCGA-BR-8297-01A",0.0836250293691111,0.0501282732211172,0.0856956684557894,0.103733781294655,0,0.192468041520902,0.0506759249332269,0.0234797432836891,0.0111783629670665,0,0,0.013294812784514,0,0.0440012110692881,0.0828920262013063,0.0900599774770622,0.0283635596987733,0.0103996637024625,0.130003924021036,0,0,0,0,0.472640736664737,0.882496144716765
"TCGA-BR-8687-01A",0.0358372537864079,0,0.106443754447216,0.0402859192852999,0,0.276445043108486,0.00387267379175074,0,0.0177152302901928,0,0,0.021965911784318,0,0.0538806697352256,0.0614738158695166,0.185917504999955,0.128587950294334,0.00151508968831845,0.0660591829189782,0,0,0,0,0.304774085824245,0.956005726262573
"TCGA-BR-8683-01A",0.124875736160785,0,0.00176989433662723,0.158863968036332,0,0.170943169265449,0.0412128905353759,0.00955083704505867,0.0837012506023684,0,0,0.00981849664631029,0,0.0962835472676863,0.0826183874963936,0.0779907957203921,0.103462439562481,0.011001260110035,0.0279073272147065,0,0,0,0,0.343437020495153,0.942610137492495
"TCGA-F1-A72C-01A",0.0429986230029272,0.0270680269977052,0.0928408037481847,0.147603232232936,0,0.149953245873897,0.0763158521327262,0.0346035152264097,0.00441981390663644,0,0,0.05058774089995,0,0.0968913464850044,0.0683322269337357,0.128691857486726,0,0.0211968328476947,0.0494505269373379,0,0,0.00904635528812786,0,0.447545559794689,0.893909263795206
"TCGA-BR-7704-11A",0.0606493250880047,0.0251969501073651,0.148450138181519,0.128374170526817,0,0.206112755489253,0,0.00638527636944684,0.0316039145934321,0.0549125210395911,0,0.0525525039310764,0.0241803484624628,0.0239151146826211,0.0333802448453314,0.0557476557767533,0,0.0133531398136481,0.0822831603949026,0.014894089531145,0,0.0380086911666313,0,0.408914378085162,0.912876809283712
"TCGA-VQ-A8PM-01A",0.0448128452597868,0.0530758124400944,0.171837893875794,0.0877781892417564,0,0.211832899857489,0.0435985844917241,0,0.0550835812287987,0.00296326467554506,0.00384042949911207,0,0,0.0411903802087817,0.0422451219025179,0.0606145991224423,0.0845954142695036,0.0269627813641798,0.0668253008965265,0.00274290166594772,0,0,0,0.531404308828781,0.852512784418852
"TCGA-BR-7703-11A",0.0257953925673887,0,0.227280270599091,0.148020622531283,0,0.201527844640515,0.0451212177066886,0.00311349374987581,0.0165367412877712,0,0.0236688075295464,0,0,0.0219535748084869,0.0394844836730178,0.125719467434652,0,0.00292206022025292,0.081032610372433,0,0.00696376548001261,0.0308596473989854,0,0.518132130177616,0.857375164905551
"TCGA-VQ-A925-01A",0.0241098414667378,0.0422919905580848,0.0998056504466714,0.138437193314084,0,0.308311228883544,0,0,0.0156313684261013,0.020465516407943,0,0.0585281603872124,0.00813799684042583,0.0351903583155665,0.0659494911890579,0.0939157001262799,0,0.0347704152930052,0.0531120528630332,0,0.00134303548225215,0,0,0.277692761934806,0.977786757889002
"TCGA-IN-7808-01A",0.237881248678859,0,0.0429719633420384,0.104325888680203,0,0.263169263134994,0.045953757126282,0.0516984890322144,0.0159810878622669,0,0,0.0442959188147552,0.027594242473262,0.00528326564897838,0.065895312063975,0.0863399997763404,0,0.00565237094809544,0,0,0.00295719241773656,0,0,0.628437077244869,0.787732603486582
"TCGA-HU-A4G8-01A",0.100456936574002,0.0217904209484701,0.070704022910087,0.0997370314425445,0,0.189862377487653,0.0818553636921969,0.0733704124945234,0,0,0,0.0148595734992495,0,0.0681743585058282,0.0902781444374663,0.112449754670181,0.0169469819660341,0.0402871078648847,0.0192275135068799,0,0,0,0,0.46483232029168,0.885178767614307
"TCGA-CD-A48A-01A",0.0442662551378787,0,0.0701557443266232,0.153715932796717,0,0.0558716954226769,0.0379976693513647,0.0237596881295693,0.010601296882698,0,0.0139145812738348,0.0137880038045996,0.000341741434040588,0.245834200864624,0.0727222807569473,0.215390749702769,0.0261518346862176,0,0,0,0.0154883254294393,0,0,0.383036889679149,0.925405219843059
"TCGA-B7-A5TJ-01A",0.0537871426160063,0,0.0362443111754503,0.0523063684186147,0,0.296926899051454,0.0241438005529893,0,0.00633039402082823,0,0,0.0327414718107342,0.00593955158399228,0.164737188679723,0.062806776265587,0.137361308607501,0.0655561408541249,0,0.0611186463629942,0,0,0,0,0.243270017365941,0.984179099019278
"TCGA-IN-8462-01A",0.0428612320898055,0.0101048358551164,0.112839187073317,0.0428254884526065,0,0.14453629657567,0.0661882855377104,0,0.0596134671276828,0.027830523898562,0,0.0117159129345585,0,0.0763522517540885,0.0934865188834506,0.0802464993081251,0.0998157385658121,0,0.129970900731188,0,0,0.00161286121230582,0,0.35936800427533,0.93278368472704
"TCGA-BR-A4J4-01A",0.123327539699768,0,0.0251067275221057,0.0490169182704082,0,0.279870927614965,0,0,0.0107398706981197,0.0492034256314299,0,0.0409113507311981,0,0.0432874760663651,0.138302689894344,0.111992459374473,0.115048997101539,0,0,0.0095226273976399,0,0.00366898999764308,0,0.433739365004927,0.900371166067726
"TCGA-IN-7806-01A",0.0310580975480933,0.166505230366081,0.065020596657141,0.0052979191158458,0,0.276045406837236,0,0,0,0,0,0,0,0.13270023936769,0.0638112484821017,0.188921957619074,0.00857589558038955,0,0.062063408426347,0,0,0,0,0.244459451518685,0.986021940876455
"TCGA-VQ-AA6F-01A",0.0758951117931635,0.0651492614165759,0.120323334639318,0.109096191584204,0,0.165420478018006,0.0281471567333368,0.0248298100742814,0.0569046510414842,0,0,0.0298193811860285,0,0.0848883187232789,0.0766574259352157,0.0623125928124735,0,0.023852695900336,0.0767035901422987,0,0,0,0,0.485796849868318,0.874361724031152
"TCGA-BR-A4J8-01A",0.0483587800096933,0.0818329846697225,0.0244376569464575,0.149628602472737,0,0.187888364558481,0,0.025326247290579,0,0,0,0.0772491079331632,0.0196225368620595,0.0603330794051765,0.109297026854975,0.1482501114551,0.0156335561690472,0,0.0521419453728074,0,0,0,0,0.338256480355359,0.945939780945327
"TCGA-BR-6707-01A",0.0236206087417839,0.00363059972628411,0.148259803431842,0.22086213341817,0,0.0777777471765662,0.0397925623469357,0.0432068531450005,0.0237026316615694,0,0,0.0776811119206641,0.0233845535444047,0.0623502390974891,0.0854508982856862,0.0890855063818318,0.021359974759668,0.0117548264502686,0.0480799499118352,0,0,0,0,0.570193156892725,0.829608755729529
"TCGA-HU-A4GC-01A",0.0543623472695842,0,0.0854079270882635,0.151562885594424,0,0.231340016614116,0.0765371470472076,0.00767147260380911,0.0382011140350002,0,0.000658525840485443,0,0,0.0448272213524805,0.0692813608985234,0.11871172687493,0.0554576156048168,0,0.061797710823595,0,0,0.00418292835276342,0,0.340824954461737,0.942593383442458
"TCGA-BR-8682-01A",0.0473456494996915,0.0303634835299335,0.0218785027160251,0.112625924130267,0,0.106241048375234,0.0145784332460084,0.00818991878967067,0.0557230121967427,0,0,0.024196219505025,0,0.0841629426753163,0.0381493808318152,0.166512369344274,0.138060055407264,0.000380793180171615,0.141559542562007,0,0.0100327240105551,0,0,0.41971106684964,0.907896532848864
"TCGA-HU-A4H0-01A",0.0423765632700639,0,0.0737126720891923,0.16304018891064,0,0.199678246823803,0.0875500143874732,0.0613176148620864,0.0100868697400468,0,0,0.0130367270254841,0,0.0409221787504698,0.0995749660449621,0.138351630445028,0.0107091769166418,0.0228560867260083,0.0367870640081003,0,0,0,0,0.469412586793672,0.88258366512923
"TCGA-BR-8677-01A",0.011752303082955,0.0254539209666721,0.0392113218014161,0.201865263262376,0,0.107883858275836,0.0722249676784816,0.0314998845288178,0.0421948334879429,0.0111971053921517,0,0.0701970704593919,0.0208445551396863,0.016851185151423,0.113390661308764,0.134674102215216,0.00883624784805258,0.031478086531153,0.0604446328696638,0,0,0,0,0.509065813735929,0.861610387215207
"TCGA-FP-7998-01A",0.0468335205896491,0.00505831799582946,0.100041714276748,0.185484599830591,0,0.0672210810454804,0.109973418864699,0.0235006683193594,0.0045366346721478,0,0,0.0543542519749727,0.0234784315145434,0.0614847339339263,0.0839937537017733,0.121976915366979,0,0.0371248922994336,0.0749370656138682,0,0,0,0,0.605725058864833,0.818158457828011
"TCGA-VQ-A8P5-01A",0.0858992792696517,0,0.130864304633086,0.104379339164263,0,0.0922966196521173,0.0389438679730515,0.0774747625679884,0,0,0,0.0669459389989218,0.0146327011586958,0.0515517263010963,0.084820496385343,0.130182394959335,0,0.0405596527392194,0.0528136088895432,0,0,0.0286353073076879,0,0.400354165241962,0.915739742338442
"TCGA-CD-8532-01A",0.00811794658593329,0.0801002687424568,0.0907603403856681,0.149038822285644,0,0.175819623029151,0.0323019871309452,0.0379276608187259,0.0427644771098055,0.00915031555414744,0,0.0214565166555121,0.00382203443544631,0.0412542376656393,0.0674657369233074,0.109760855565327,0.0699447347398591,0.0349040865468789,0.0254103558255529,0,0,0,0,0.543063408225885,0.846920585516743
"TCGA-VQ-A91A-01A",0.0397087675801778,0,0.0730405256122972,0.0186827858517641,0,0.197431000565697,0,0,0.00149782294037453,0,0.0400640669256855,0,0.0621233669293157,0.148331028250225,0.0114075111042873,0.122513330570993,0,0.0716968965006207,0,0.161540587584574,0.012700187370878,0.0392621222131108,0,0.412947749906809,0.90999188701198
"TCGA-CG-4466-01A",0.105394002244905,0,0.0299760586598316,0,0,0.216816007622271,0.166254189836144,0,0,0.0208974548612058,0.0494840456194533,0,0,0.110286324587846,0.0874663564576468,0.0998396271613619,0,0.0116316480959836,0,0,0.0297170163525335,0.0722372685008169,0,0.249622795640463,0.979901829850503
"TCGA-BR-8369-01A",0.129705305355398,0.0926974510741602,0.0669348494465902,0.0666547516064373,0,0.168213762279345,0.0167658452487924,0.011441875024658,0.0451426012353699,0,0.0319134203697608,0,0,0.136303640967989,0.0557310559529633,0.110920005391907,0,0.0103178527813988,0.0451566128961861,0.0121009703690441,0,0,0,0.355828402073178,0.937153747267905
"TCGA-BR-7717-11A",0.127724469953884,0.00624984353799065,0.0944763053707969,0.122967482173891,0,0.195990762024609,0.0193664669993117,0.0636498385949486,0.00741292202694019,0,0,0.00573460210491223,0.0610585875131252,0,0.0254742777907794,0.084603907163529,0.0201050696077063,0.0595711268626113,0.0224302609273873,0.0279891268177211,0,0.055194950529856,0,0.601476531686059,0.816723892066062
"TCGA-D7-A4Z0-01A",0.154019532915288,0.00571359248028787,0.0477766476963855,0.0510315464858625,0,0.258151565092437,0.0126611025899887,0.00730779913607597,0.030703348589564,0,0,0,0.0355988785894386,0.0244125228247755,0.0291718012212735,0.0663810758594498,0.0856783304173903,0.0765724348132773,0.0746116905225136,0.000879718874176333,0,0.0393284118918158,0,0.459414572976906,0.889190004835189
